0.981,1601.659,30.258,17.66,19.178,0,51.32,29.231,51.367,27.288,6.197,0,30.236,27.939,0.562,-3.04,6112302000,10.263,4.483,12.931,0.461,0.328,0.043,0.328,-0.745,5.758,0,9,4,1,5,1,1,2,8,11,5,0,4.737,24.126,0,0,11.69,5.969,24.078,4.682,0,5.099,53.912,73.826,18.257,34.038,7,23.915,52.332,0,14.994,28.584,84.408,4.9,51.281,0,4.9,5.687,0,23.202,44.541,32.21,28.584,81.266,10.045,0,12.453,1.375,87.394,0,0,0,0,3,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,0,0,1,1,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.187,531.199,12.251,0,4.795,0,5.907,6.545,23.073,12.487,7.11,24.396,10.301,4.737,0.308,-1.97,10013.527,4.908,2.584,10.797,0.497,0.216,0.002,0.216,0.002,1.855,2,4,0,0,0,1,1,2,2,4,4,0,15.038,5.75,0,5.907,0,0,4.795,0,0,0,0,30.183,30.568,7.11,2,9.531,16.81,0,10.301,0,13.345,13.655,29.959,5.75,10.054,0,5.75,0,24.546,11.215,0,12.487,0,10.903,0,0,38.833,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.319,276.242,8.431,5.969,4.795,0,15.609,0,0,12.133,6.066,0,0,28.308,0,-0.73,255.677,3.113,1.643,10.474,0.478,0.338,0.046,0.338,-1.111,2.692,1,2,0,0,0,1,0,1,1,4,1,0,5.107,0,0,0,0,5.969,0,4.795,0,0,29.268,12.133,0,15.609,1,9.901,29.171,0,0,0,0,0,33.808,0,0,0,0,23.202,11.076,0,0,10.358,10.045,0,11.118,0,22.77,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.153,93.774,9.397,6.104,0,0,6.104,13.214,13.028,0,6.924,6.924,6.924,14.58,1,-0.12,360.454,7.525,7.981,8.907,0.391,0.078,0.075,0.078,-0.39,1.199,1,3,0,0,0,0,0,0,3,3,7,0,14.58,0,0,0,0,0,0,0,0,0,6.924,20.268,6.607,25.422,0,14.58,0,0,0,0,39.4,19.821,0,0,0,0,0,0,37.135,9.474,0,27.192,0,0,0,0,27.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.431,357.795,9.966,0,0,0,6.793,5.75,23.483,0,7.11,18.209,6.579,14.211,0.273,-1.64,2679.452,3.617,1.411,5.291,0.493,0.231,0.267,0.231,0.267,2.152,0,3,0,1,1,1,0,1,3,3,3,0,14.211,0,11.499,12.542,0,0,0,0,0,6.579,6.076,24.117,0,7.11,2,14.211,0,0,0,0,6.421,13.903,30.351,17.249,14.211,0,17.249,0,13.903,6.421,0,5.563,0,0,0,0,31.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.383,961.559,13.69,0,0,0,0,0,0,43.444,0,0,74.511,0,0.1,-2.34,71554.87,4.076,1.421,2.27,0.062,-0.007,1.317,0.007,1.317,5.763,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.664,57.292,0,0,4,0,32.317,0,0,0,13.847,0,71.791,0,0,0,0,0,0,0,13.847,11.127,0,32.317,0,0,37.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.791,619.797,17.2,0,4.795,0,6.093,19.572,42.765,5.563,0,6.197,53.398,4.737,0.474,-2.3,344228.16,9.753,5.721,11.456,0.45,0.407,0.359,0.407,-0.359,4.098,2,5,0,0,0,1,1,2,3,5,9,0,15.038,5.824,0,0,0,6.093,0,9.779,0,0,50.955,18.405,24.726,12.301,2,9.531,6.093,0,15.285,0,45.952,13.152,41.85,11.257,5.317,4.795,0,0,29.213,17.579,0,44.498,0,11.257,0,0,51.333,0,0,0,0,2,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.043,1425.277,25.275,0,5.107,0,5.75,46.334,33.036,7.11,40.572,32.047,6.076,28.101,0.286,-4,76912744,9.7,4.181,10.714,0.504,0.181,0.115,0.181,0.115,6.51,1,7,0,0,0,3,1,4,7,7,8,0,33.208,11.333,34.331,0,0,0,0,0,0,0,11.649,50.097,22.579,40.935,4,33.208,21.938,0,0,0,20.268,35.549,47.544,45.624,23.684,0,34.497,0,40.656,6.421,0,19.411,0,33.065,0,6.28,71.553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.613,873.767,24.19,11.384,15.008,0,33.682,23.672,44.946,18.415,0,0,54.542,0,0.9,-0.83,16035584,7.11,2.752,12.794,0.481,0.31,0.03,0.31,-0.557,7.09,2,3,5,0,5,0,0,0,2,3,1,0,10.213,0,0,0,0,5.969,4.795,0,0,0,60.115,109.037,0,11.519,5,15.008,5.969,0,0,56.664,112.358,0,11.649,0,0,0,0,0,22.286,4.795,56.664,106.254,0,0,0,0,66.083,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.422,607.027,15.908,0,4.795,0,11.825,6.545,38.039,5.563,12.394,18.199,39.466,0,0.368,-2.2,272138.16,7.88,4.632,12.291,0.352,0.223,0.142,0.223,0.142,2.61,1,4,0,1,1,1,1,2,3,4,5,1,5.317,0,0,5.907,0,0,14.678,0,0,0,30.332,49.191,31.401,0,3,4.795,5.907,0,15.201,5.918,25.931,13.09,65.985,0,5.317,0,0,0,28.881,17.884,5.918,23.969,0,0,0,0,47.833,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.157,984.534,20.259,4.923,10.114,0,11.437,28.375,11.127,40.769,30.529,0,0,23.365,0.2,-3.68,2656144,7.912,3.315,11.35,0.493,0.311,0.128,0.311,-0.485,4.556,0,8,0,0,0,2,1,3,7,8,7,0,23.365,0,17.249,5.75,0,5.687,10.114,0,0,0,6.066,29.326,17.193,45.889,3,28.288,5.687,0,0,0,0,28.439,52.972,45.252,18.947,5.687,22.998,0,33.363,0,10.114,0,0,22.254,0,5.401,65.099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.879,523.027,12.795,0,4.795,0,5.969,24.279,5.563,0,24.265,30.332,0,10.471,0.133,-2.29,15819.504,5.866,3.104,11.753,0.462,0.34,0.358,0.34,-0.371,2.668,2,3,0,0,0,2,0,2,3,3,4,0,10.471,0,0,0,0,5.969,0,4.795,0,0,42.465,17.696,12.108,12.17,2,9.531,11.657,0,0,0,6.421,12.341,65.724,0,5.734,5.687,0,0,12.576,11.158,0,15.921,0,0,0,0,42.167,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.179,553.076,12.044,0,4.795,0,11.227,17.073,12.842,18.415,6.924,12.142,6.924,9.154,0.5,-1.51,8689.993,3.489,1.608,11.772,0.482,0.346,0.217,0.346,-0.292,3.057,0,3,1,1,2,0,1,1,3,3,0,0,9.154,22.674,0,0,0,5.626,0,4.795,0,0,0,51.18,6.066,0,3,9.154,6.076,0,0,0,45.132,0,33.383,5.75,10.362,0,5.75,0,5.601,0,6.924,43.931,0,6.076,0,5.108,32.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.007,197.863,6.69,0,0,0,0,5.687,5.75,0,13.176,18.199,0,10.471,0.143,-1.18,130.651,2.396,1.134,5.506,0.495,0.141,0.681,0.141,0.681,1.277,2,2,0,0,0,1,0,1,2,2,1,0,10.471,5.75,0,0,0,0,0,0,0,0,12.133,12.133,0,12.797,1,4.737,5.687,0,0,0,0,12.843,24.265,5.75,10.471,5.687,5.75,0,7.11,0,0,0,0,0,0,0,20.833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.913,374.034,7.682,0,0,0,0,0,5.517,10.95,0,12.263,36.173,0,0.1,-1.37,505.764,2.347,0.984,4.281,0.256,0.073,1.106,0.073,1.106,2.543,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,4.984,0,0,0,24.265,18.554,11.583,5.517,2,0,10.903,0,4.984,0,6.924,0,42.092,0,0,0,0,0,4.984,0,6.924,5.563,0,10.903,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.978,1543.416,25.029,0,0,0,0,6.607,72.64,45.945,0,12.133,64.148,21.322,0.323,-3.28,572585400,10.995,5.112,6.251,0.493,0.129,0.696,0.129,0.696,7.262,3,5,1,0,1,3,2,5,4,6,10,0,20.354,5.75,0,0,0,0,4.984,0,0,0,35.866,93.576,44.624,17.64,6,4.737,49.997,0,15.285,0,38.525,31.558,76.944,5.75,15.37,5.687,5.75,11.601,36.209,12.842,0,36.941,5.023,32.709,6.251,0,65.193,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1
3.673,106.878,7.276,0,0,0,0,12.084,0,0,0,27.695,15.993,0,0.857,-0.62,65.147,4.278,7.38,3.948,0.223,0.09,0.312,0.09,0.312,1.977,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,9.985,0,0,0,27.695,0,18.092,0,0,6.008,0,0,9.985,39.779,0,0,0,0,0,0,0,18.092,0,0,27.695,0,0,0,0,19.167,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.872,259.461,8.104,0,4.795,0,0,0,17.423,0,6.924,36.408,0,0,0.1,-1.37,370.936,3.715,2.378,10.241,0.298,0.145,0.746,0.145,0.746,2.289,0,1,0,0,0,1,0,1,1,1,2,0,0,6.286,0,0,0,0,4.795,0,0,0,30.332,24.136,0,0,1,4.795,12.362,0,0,0,6.924,0,41.468,0,0,0,0,0,6.286,4.795,0,12.487,0,6.076,0,0,26.333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.263,643.425,10.958,0,0,0,5.948,0,22.291,0,12.394,24.396,19.936,5.734,0,-2.43,9752.001,3.303,1.297,5.561,0.368,0.22,0.274,0.22,0.274,1.602,3,5,0,0,0,0,3,3,4,5,1,0,10.718,5.647,0,5.948,0,0,0,14.952,0,0,0,18.199,29.54,5.694,3,0,16.982,0,19.936,0,0,5.734,36.79,11.257,5.734,5.948,0,0,19.936,0,0,0,0,22.291,0,0,35.833,0,0,1,0,4,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.172,222.298,6.853,0,0,0,5.75,10.045,0,6.066,12.133,0,0,28.308,0,-0.4,104.201,2.46,1.501,8.884,0.506,0.135,0.018,0.135,0.018,2.699,1,1,0,0,0,1,0,1,1,3,0,0,5.107,5.75,0,0,0,0,0,0,0,0,23.202,12.133,11.089,5.023,1,5.107,23.202,0,0,0,0,0,28.244,5.75,0,0,5.75,23.202,5.107,0,0,0,10.045,0,10.97,0,14.252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.522,841.509,18.899,0,4.795,0,6.093,19.572,29.923,11.127,0,24.396,58.607,4.737,0.273,-3.08,2185625.8,9.572,5.445,11.52,0.45,0.407,0.369,0.407,-0.369,4.813,2,5,0,0,0,2,1,3,3,5,8,0,15.038,5.824,0,0,0,6.093,0,9.779,0,0,67.942,17.548,24.726,12.301,3,9.531,6.093,0,15.285,0,26.186,13.152,66.619,22.384,5.317,4.795,0,0,29.213,11.158,0,25.59,0,22.384,0,0,58,0,0,0,0,2,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4.413,167.064,6.569,0,0,0,11.394,0,0,12.138,0,0,0,21.991,0,-1.68,53.473,2.486,1.192,7.972,0.388,0.145,0.229,0.145,-0.229,-0.837,4,4,0,0,0,0,0,0,4,4,0,0,11.467,23.533,0,0,0,0,0,0,10.524,0,0,0,0,0,0,0,0,10.524,0,11.467,0,0,11.394,12.138,11.467,0,0,0,0,0,22.662,0,0,0,0,0,28.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.496,565.06,12.466,9.837,8.418,0,9.791,11.375,0,24.265,24.265,0,0,11.467,0,-2.01,6953.463,4.102,2.236,12.175,0.399,0.206,0.219,0.206,-3.484,1.684,4,4,0,0,0,2,0,2,4,5,2,0,11.467,0,0,9.837,0,0,0,8.418,0,0,0,48.531,11.375,9.791,2,8.418,21.212,0,0,0,9.791,11.467,48.531,0,11.467,11.375,0,0,8.418,9.837,0,0,0,0,-3.484,24.35,24.717,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.248,197.906,6.853,0,0,0,0,0,16.938,0,0,25.123,0,11.467,0.143,-1.18,109.738,1.973,0.964,5.541,0.398,0.036,0.759,0.036,0.759,1.159,4,2,0,0,0,1,0,1,2,2,0,0,11.467,0,0,0,0,0,0,0,0,0,6.066,24.62,11.375,0,1,0,11.375,0,0,0,6.924,11.467,23.763,0,11.467,11.375,0,0,0,0,6.924,5.563,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.001,273.894,8.268,5.969,9.589,0,5.563,11.85,0,24.265,0,0,0,5.107,0,-1.64,335.479,2.964,1.64,10.312,0.478,0.335,0.19,0.335,-0.984,1.197,1,3,0,0,0,1,0,1,2,3,2,0,5.107,6.286,0,0,0,5.969,4.795,4.795,0,0,12.133,12.133,5.563,5.563,1,14.696,12.255,0,0,0,0,0,35.392,0,0,0,0,0,17.362,0,0,20.716,0,0,0,0,35,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.599,893.106,18.761,0,0,0,0,23.532,22.75,0,12.394,60.664,41.203,0,0,-4.2,4454515,6.84,3.515,4.533,0.34,0.229,0.507,0.229,0.507,4.554,4,8,0,1,1,2,2,4,8,8,0,0,21.267,11.636,0,11.897,0,0,0,9.968,9.968,0,12.133,48.531,35.143,0,5,0,46.282,0,19.936,0,0,21.267,73.057,0,21.267,46.282,0,0,19.936,0,0,0,0,0,0,0,59.333,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.166,844.458,23.347,0,0,0,0,47.114,30.761,0,28.439,42.484,4.9,46.886,0.417,-2.28,11859409,13.988,7.399,6.004,0.493,0.203,0.504,0.203,0.504,5.05,0,6,0,0,0,2,0,2,6,8,14,0,23.684,6.607,22.998,5.75,0,0,4.9,0,0,23.202,18.218,35.392,31.394,28.439,2,23.684,35.354,0,4.9,0,0,66.44,41.459,28.748,23.684,0,28.748,23.202,71.34,0,0,11.127,0,12.152,11.722,0,58.667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
